"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"","
"Lao PDR,""LAO"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.294775880516282"",""0.288078717509559"",""0.281539086203309"",""0.275208093870041"",""0.268969041663305"",""0.266955690694459"",""0.260842311993891"",""0.257930985821636"",""0.252669201270543"",""0.248571833335015"",""0.244460239089411"",""0.249262006416716"",""0.250211898201289"",""0.251112871163487"",""0.248944475424201"",""0.247394464288446"",""0.246341508672181"",""0.243868285952085"",""0.24120975971797"",""0.236541472543449"",""0.231385826075581"",""0.227293061249544"",""0.221509816553189"",""0.217035590540105"",""0.211673923803802"",""0.206060196601696"",""0.200267848777318"",""0.195093891696141"",""0.189577663888102"",""0.185191923963302"",""0.180067497140668"",""0.175176810185951"",""0.170533515918738"",""0.170966836177581"",""0.168038848633528"",""0.163365196155208"",""0.165807921424907"",""0.164286795191543"",""0.164230487470543"",""0.16940248612879"",""0.175733965589115"",""0.181052749495594"",""0.186322357012971"",""0.191568656039258"",""0.196481444463238"",""0.201796221802972"",""0.205252205302525"",""0.210239443168612"",""0.218301008197524"",""0.221399249583058"",""0.222557235627174"",""0.224780193839021"",""0.226959332753803"",""0.224525192880352"",""0.221984232887346"",""0.219259963522456"",""0.205661198896757"",""0.192455854365218"",""0.179643715873968"",""0.167226844717715"",""0.16484721935468"","""","""","
"Lebanon,""LBN"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.0928076749788889"",""0.0941442781984342"",""0.0913005304053591"",""0.0935757766789464"",""0.0986852348205581"",""0.0960083816249279"",""0.0980391266892459"",""0.0998987309766957"",""0.0989748358631445"",""0.0986652481263049"",""0.0982745849229589"",""0.0957714892267051"",""0.093390991894051"",""0.0900154963386102"",""0.0869375899562563"",""0.0752340315767978"",""0.0659413694460665"",""0.0703649080151599"",""0.0758055023768471"",""0.0708573264113598"",""0.0693705317944967"",""0.0677495079203409"",""0.0669458221622857"",""0.0657487550410013"",""0.0632215077089951"",""0.060459309373309"",""0.0554429984045392"",""0.0538015728571643"",""0.0521911489484334"",""0.0509224476166625"",""0.0493627298844148"",""0.0480588624947836"",""0.0471352750971772"",""0.0462945816821599"",""0.045458678061642"",""0.0453616700828383"",""0.0450390025589457"",""0.0447498602464258"",""0.0303527983397725"",""0.0298566740776024"",""0.0273398341383396"",""0.029235386691962"",""0.0301899726225785"",""0.0297936717192042"",""0.0305187717368175"",""0.028814389567157"",""0.027902481865466"",""0.0251656585740319"",""0.0248427885727212"",""0.022819168101205"",""0.0247767319133821"",""0.0254908091149726"",""0.0232441386470608"",""0.0210380626366876"",""0.0207846924646895"",""0.0218898130721809"",""0.0224528305592894"",""0.0230522116293182"",""0.0234005839249922"",""0.0242454294363529"",""0.024907775964479"","""","""","
"Liberia,""LBR"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.324462126771988"",""0.31488545622799"",""0.307147134096681"",""0.297164508838055"",""0.289750371898098"",""0.280236155765859"",""0.273206491681601"",""0.264852427538031"",""0.258086415467231"",""0.250074646598746"",""0.243730596447393"",""0.237508882248158"",""0.231250833229607"",""0.2250530811673"",""0.21894771097945"",""0.212978663727639"",""0.209830710166666"",""0.20374976453447"",""0.197806955340415"",""0.192012189409933"",""0.18646120752479"",""0.18314105963952"",""0.180167280578773"",""0.174777411767303"",""0.169663762142121"",""0.169134292628347"",""0.164387095360111"",""0.163958684051206"",""0.159515074174509"",""0.158390319907717"",""0.180483448120806"",""0.170513283959182"",""0.164105757251951"",""0.164690537069958"",""0.163366507625482"",""0.158804627657595"",""0.155246926530441"",""0.143981715837686"",""0.143382383251791"",""0.13815856735092"",""0.13415399805745"",""0.130693370807479"",""0.129652372816695"",""0.128104656380076"",""0.122462050541313"",""0.115760938612842"",""0.110109724340305"",""0.113639757212623"",""0.120356480530675"",""0.119404291987275"",""0.119584324886694"",""0.115427057025583"",""0.112935317652039"",""0.110634203936011"",""0.108405102931729"",""0.106245153892918"",""0.104239829997346"",""0.102262224477445"",""0.100295088208527"",""0.0982784755986339"",""0.0962757460600114"","""","""","
"Libya,""LBY"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""1.14961183694447"",""1.11389258557919"",""1.07226300165919"",""1.03807149921736"",""1.00878080457769"",""0.988601766493412"",""0.967064700001912"",""0.948118410920565"",""0.926013904702701"",""0.903530683640123"",""0.88341027002737"",""0.859500913157618"",""0.832431332811325"",""0.796073864642666"",""0.759214971719242"",""0.720867029033541"",""0.686520012353426"",""0.653932544802787"",""0.621246561400283"",""0.591686018253497"",""0.564907302824697"",""0.54050627523192"",""0.518461311978764"",""0.499362191044192"",""0.48502936639748"",""0.472354747625727"",""0.460129874213274"",""0.447586946872673"",""0.437041560352171"",""0.426010677880936"",""0.416861374707477"",""0.408340495228153"",""0.399342569917953"",""0.393209138137279"",""0.39509298735301"",""0.420741126781252"",""0.413679491410847"",""0.364387441622723"",""0.358837627061142"",""0.352099697562849"",""0.344016091234205"",""0.33577993260721"",""0.327461222907996"",""0.307688899446037"",""0.299760910697628"",""0.29296700069927"",""0.287018074102162"",""0.280972389244698"",""0.275148969582832"",""0.264325812062499"",""0.277305009007565"",""0.293021821607634"",""0.287374518000254"",""0.28207060817703"",""0.277767235901092"",""0.273789611148713"",""0.269665979488767"",""0.265522532134015"",""0.261832388301085"",""0.258493386326481"",""0.255371828062899"","""","""","
"St. Lucia,""LCA"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.0539019631094965"",""0.0532918367564456"",""0.0526942573798307"",""0.0521115604285655"",""0.0515336411609499"",""0.0509548947271875"",""0.0503742809071401"",""0.049800796812749"",""0.0492101766645342"",""0.0485013095353575"",""0.0477185749324782"",""0.0469673201386475"",""0.0462474795123666"",""0.0482959722981593"",""0.0448442558992619"",""0.044083547138537"",""0.0433331888893704"",""0.0425905261633602"",""0.0393427253626646"",""0.0369965387682619"",""0.0347028867959551"",""0.0316972280774046"",""0.0288072251635005"",""0.0267942583732057"",""0.0248585698036173"",""0.0244788962243157"",""0.0219330311449042"",""0.0216356555603635"",""0.0213588500395139"",""0.0203793367579989"",""0.0194083233981202"",""0.0184401038109548"",""0.0181701941518894"",""0.016604565591355"",""0.0131278388951611"",""0.0123401463931051"",""0.0122222651073629"",""0.0127506295623346"",""0.0126377514912547"",""0.0125391849529781"",""0.0124537653959675"",""0.0123610158282808"",""0.0122664017123897"",""0.0121773756537729"",""0.0133022142140205"",""0.0138163032378206"",""0.0159385857042228"",""0.0158385535307517"",""0.0157347602658998"",""0.0156199725041683"",""0.0155101803711987"",""0.0154224717543495"",""0.0153467679821587"",""0.0152742500171621"",""0.015203020105567"",""0.0151349390351051"",""0.0150708669417429"",""0.0150094441446303"",""0.01495103117318"",""0.0148964778477658"",""0.0148621493896499"","""","""","
"Latin America & Caribbean,""LCN"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.392555285266077"",""0.386648844373289"",""0.381400721685268"",""0.376255265061246"",""0.369841025045305"",""0.365838355981282"",""0.361426111253101"",""0.360414965849356"",""0.353617410517926"",""0.344434698042443"",""0.340548824919635"",""0.339498718706401"",""0.33691317512351"",""0.333344129697606"",""0.330943893033953"",""0.33354069052381"",""0.335295986212857"",""0.336268296303839"",""0.336294616935657"",""0.337336610412355"",""0.333225473841486"",""0.329673975240058"",""0.327133549562193"",""0.3235135081431"",""0.321747130974593"",""0.313936370537893"",""0.307386915686231"",""0.300325273011197"",""0.29388717795869"",""0.287585624329723"",""0.281380110236199"",""0.274169747959466"",""0.267537911306324"",""0.261613564152931"",""0.25696620628901"",""0.254201588176419"",""0.252912745381586"",""0.251525793838738"",""0.249654693982831"",""0.247568346723416"",""0.245749507731572"",""0.243703114815923"",""0.2463594025821"",""0.246820015499376"",""0.24837946924459"",""0.249589439388339"",""0.250894926328991"",""0.247033630019376"",""0.243672788131974"",""0.247918436114608"",""0.247303652607336"",""0.246842641709182"",""0.244809632559177"",""0.242274824464284"",""0.242674508708637"",""0.239348525704597"",""0.235919583995847"",""0.234814091032423"",""0.233396154525741"",""0.235824437448427"",""0.236135009068945"","""","""","
"Least developed countries: UN classification,""LDC"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.463736551761083"",""0.455516472463282"",""0.451201271615754"",""0.443124734073299"",""0.43561135319683"",""0.426369233673094"",""0.417319558808764"",""0.41122619090889"",""0.402803936780565"",""0.393997836441068"",""0.385222119879577"",""0.379417573180433"",""0.369197456043861"",""0.358545924565265"",""0.351640227711056"",""0.345187400780072"",""0.337428267456535"",""0.332685841747034"",""0.323990143769392"",""0.317146057416715"",""0.309873216046513"",""0.30320501316747"",""0.296288647877123"",""0.288567109928509"",""0.284387905152818"",""0.278345306615122"",""0.271781812655007"",""0.267548752394023"",""0.261658145419455"",""0.258363896755101"",""0.254061185025513"",""0.247467839283378"",""0.244943127932825"",""0.238626437387593"",""0.237116828725212"",""0.235247660388233"",""0.230728632372348"",""0.225564230775648"",""0.221503123782741"",""0.217015879183055"",""0.212921292793573"",""0.209551906940587"",""0.211509470581287"",""0.20879605348509"",""0.208317857737189"",""0.205862264685412"",""0.20509557694089"",""0.203490372392649"",""0.204235628841692"",""0.203556352658676"",""0.202470690297171"",""0.201618411349894"",""0.199752897788984"",""0.196653765175406"",""0.193730364266955"",""0.191513731109039"",""0.188924102782461"",""0.185770074084939"",""0.181964599390738"",""0.178235302322"",""0.174757277498592"","""","""","
"Low income,""LIC"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.585174080472061"",""0.578072028734266"",""0.568868449960384"",""0.561166431018996"",""0.551617530228854"",""0.536907376153021"",""0.524974315542678"",""0.516703023230148"",""0.508497775709898"",""0.490807948755072"",""0.481795062268614"",""0.473306017296868"",""0.461028820145948"",""0.446518667274158"",""0.434963428969988"",""0.427275989971725"",""0.417505503038633"",""0.409016046841221"",""0.3998568628129"",""0.392223073116809"",""0.3838846369866"",""0.376407704967627"",""0.367656487534071"",""0.357794805718358"",""0.349014078265672"",""0.340802214918993"",""0.330625957297194"",""0.323000940851416"",""0.314668098419435"",""0.312773562226238"",""0.30903835154428"",""0.302737711343557"",""0.300366231401518"",""0.292157232501143"",""0.291982746974781"",""0.289073144442255"",""0.283325432841521"",""0.276839671302889"",""0.269402669400392"",""0.263090343621786"",""0.258910189301467"",""0.254977898005796"",""0.259028203917199"",""0.254732794834746"",""0.253811467491621"",""0.249107953923899"",""0.246774772055835"",""0.241494618383109"",""0.24082069479449"",""0.239962455862072"",""0.238492698797579"",""0.236939815363046"",""0.235010168845039"",""0.231228406904312"",""0.226899089526353"",""0.223817392857285"",""0.220421105241653"",""0.216272394821399"",""0.211069814639492"",""0.205933739934299"",""0.201268951109775"","""","""","
"Liechtenstein,""LIE"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.237614351906855"",""0.232274548516346"",""0.226950354609929"",""0.221508472699081"",""0.216216216216216"",""0.211003850820277"",""0.205475933631273"",""0.199890060466743"",""0.194571456367351"",""0.189672341030869"",""0.185899521308733"",""0.182873862753166"",""0.179767201474091"",""0.176694054245075"",""0.173686495874946"",""0.17082336863683"",""0.168046044616225"",""0.165255112580045"",""0.16249593760156"",""0.159980802303724"",""0.157815828927641"",""0.155708669080151"",""0.153521397044713"",""0.151400454201363"",""0.149337315661751"",""0.147280827718252"",""0.145232735458572"",""0.143143429716576"",""0.141058645131714"",""0.139057882843734"",""0.13713658804169"",""0.135221932997532"",""0.133280021324803"",""0.131375833415443"",""0.129491744901263"",""0.127644637329674"",""0.125904941768964"",""0.12426219322771"",""0.122642955695232"",""0.121116695936535"",""0.116850431447747"",""0.100020775828807"",""0.0952941176470588"",""0.0906705539358601"",""0.0861197006039939"",""0.0816876379374588"",""0.0773826458036984"",""0.0731617750910991"",""0.0689558514365802"",""0.0648555363803374"",""0.0607919533559922"",""0.0567045610190385"",""0.052708797478672"",""0.0493314643088204"",""0.0484540222192478"",""0.0473290967587546"",""0.0461875478371031"",""0.0455724051229669"",""0.0449560833636505"",""0.0446382495613582"",""0.0443146596992751"","""","""","
"Sri Lanka,""LKA"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.0593641273852407"",""0.0561991073010432"",""0.0753028443652793"",""0.0733240852170662"",""0.0718607977509111"",""0.0700902261215122"",""0.0684469321946714"",""0.0673598768951824"",""0.0663409742898195"",""0.0653817986274504"",""0.0644822208056153"",""0.0636495982757928"",""0.0628714149720682"",""0.0621540352873946"",""0.0622123912005916"",""0.0647008627500598"",""0.0670948874260791"",""0.069373067266346"",""0.0613062857266637"",""0.0602262700967535"",""0.0592147414704126"",""0.055509664543503"",""0.0554972199660732"",""0.0549375189674619"",""0.054435843940141"",""0.0543571682673024"",""0.0540879000291229"",""0.0535360756840337"",""0.0530294001233037"",""0.0523131296539068"",""0.0518471003174214"",""0.0513490997197814"",""0.0493671717620226"",""0.0490235703994016"",""0.0487413830626004"",""0.0484104084888825"",""0.0481323692188512"",""0.0478966475471583"",""0.0484724198090765"",""0.0487314614735723"",""0.0484136726342508"",""0.0489777798382865"",""0.0492146889787071"",""0.0461765057940484"",""0.0559117359038635"",""0.0528416051246493"",""0.0498041327967436"",""0.0591551374536168"",""0.0585866641031746"",""0.0580592055845989"",""0.0623209979144997"",""0.0618542564316651"",""0.0615187871750933"",""0.0612068378207597"",""0.0609278933848102"",""0.0611421141561543"",""0.0613851991924605"",""0.0632948777111214"",""0.0629075264871807"",""0.0625940964460057"",""0.0619245351146416"","""","""","
"Lower middle income,""LMC"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.364306319953104"",""0.356786465805551"",""0.350900681215315"",""0.343822034777542"",""0.338033180782992"",""0.331450705921189"",""0.325578777595201"",""0.318477960428619"",""0.309623048611539"",""0.304509553371821"",""0.296771886869155"",""0.291751379227838"",""0.287060428097967"",""0.280153031978456"",""0.27468353896041"",""0.268531592303281"",""0.262241341292993"",""0.257739284609078"",""0.252133048459888"",""0.24462966746314"",""0.238372728091376"",""0.234626087910634"",""0.227230677732894"",""0.223765950938955"",""0.219647782604873"",""0.213747916368006"",""0.209991325659357"",""0.20498913415489"",""0.201408120436381"",""0.1961673414025"",""0.192959955127177"",""0.202163758845058"",""0.198519332067681"",""0.195141341365393"",""0.192292686860134"",""0.188168568248523"",""0.185111676926484"",""0.181929055973089"",""0.179119741493905"",""0.174811186683469"",""0.172068811510666"",""0.169075363862812"",""0.166438220184984"",""0.163261930730073"",""0.160533717752357"",""0.158090286093462"",""0.155594493583043"",""0.153272822704243"",""0.151848890237643"",""0.148770037916941"",""0.147074052061034"",""0.144971090791679"",""0.143108266648965"",""0.140757725938488"",""0.139140294528236"",""0.137719587014681"",""0.136049924668093"",""0.134260477703751"",""0.132147394291429"",""0.13066620082852"",""0.128855073023633"","""","""","
"Low & middle income,""LMY"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.317000835790582"",""0.312334068084883"",""0.307051719203268"",""0.301180549367922"",""0.295581953327871"",""0.289223887525801"",""0.283410568604738"",""0.277901452057358"",""0.271261046534282"",""0.264766454751505"",""0.258559752669496"",""0.254612294410648"",""0.250189424514498"",""0.245048403443395"",""0.240240454954929"",""0.236675465694066"",""0.233188510682774"",""0.230417562966359"",""0.227177510297742"",""0.222933249566922"",""0.219028076597605"",""0.217077367268104"",""0.213924749397598"",""0.212945348630556"",""0.211932017866576"",""0.207503586641645"",""0.203986490349424"",""0.199764426890359"",""0.19639384209695"",""0.192765986627385"",""0.189642032268344"",""0.224127486051234"",""0.220010281878515"",""0.215735155508775"",""0.2126530760413"",""0.209103247225804"",""0.206567975508751"",""0.203339156990937"",""0.200669403321625"",""0.197143045226248"",""0.194758726665816"",""0.192380816382262"",""0.191147135152338"",""0.189042201404726"",""0.187366436594191"",""0.185644114748738"",""0.183903088109312"",""0.181361501488211"",""0.17972276494876"",""0.178071783115369"",""0.176303024516405"",""0.174586551564243"",""0.172716239883385"",""0.170484897194605"",""0.168864130020418"",""0.167186321040494"",""0.16528053030337"",""0.163291787603532"",""0.161080333058692"",""0.159923769842489"",""0.158516266889961"","""","""","
"Lesotho,""LSO"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.470498557619645"",""0.449864339776291"",""0.436266743126636"",""0.425549768345091"",""0.412685127060519"",""0.405478007886547"",""0.391762965993886"",""0.38300426446392"",""0.369467228256854"",""0.359557236529061"",""0.339661414180298"",""0.323538471914126"",""0.312601540465169"",""0.302032808420164"",""0.305875774967521"",""0.282535786539836"",""0.222490893710383"",""0.21709523569857"",""0.222803866121905"",""0.207434686489466"",""0.205872051211018"",""0.193496501946051"",""0.184927313110693"",""0.188779145561434"",""0.188037708983192"",""0.172913128323833"",""0.191884464362758"",""0.195531837947366"",""0.170336445604669"",""0.176209298848192"",""0.174363722725606"",""0.178638014277051"",""0.175021930778296"",""0.170099893124929"",""0.165453427703832"",""0.164697626410543"",""0.164758927272368"",""0.163675270278233"",""0.162969106573271"",""0.165113102475196"",""0.165043488959341"",""0.150185178324875"",""0.15052457815487"",""0.156141079005371"",""0.163343825097703"",""0.153279575875919"",""0.163854668471589"",""0.179447362274149"",""0.166735600638871"",""0.159189458691571"",""0.151152513376752"",""0.136904431654368"",""0.119627433593756"",""0.129961121436092"",""0.10337400478919"",""0.164188906800406"",""0.19072917976778"",""0.195312411141497"",""0.192748175631778"",""0.190319861585555"",""0.188037979288647"","""","""","
"Late-demographic dividend,""LTE"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.207620359323589"",""0.205419185414057"",""0.201063854812666"",""0.197041598334052"",""0.192691048013361"",""0.187940439362078"",""0.183343197130472"",""0.179108281521118"",""0.174549373428807"",""0.170343471428863"",""0.166700875255777"",""0.163908076702927"",""0.161549252607341"",""0.160123511811547"",""0.15725451089791"",""0.157073243268312"",""0.157242691766827"",""0.157052196263476"",""0.156414004580998"",""0.155970244325925"",""0.154934782857447"",""0.156617532750288"",""0.158695601463434"",""0.16156954536269"",""0.164108345661454"",""0.16096310320332"",""0.157421937671068"",""0.15428110719129"",""0.15143892423783"",""0.149260148313331"",""0.146947490772981"",""0.222070587651436"",""0.216892542591416"",""0.212794265535126"",""0.208492048043429"",""0.205102242630435"",""0.203887735538024"",""0.201695237393261"",""0.199497624383018"",""0.197201201731334"",""0.195308382964616"",""0.193294481992242"",""0.192012325523627"",""0.190176651144375"",""0.188930869785134"",""0.188592142906877"",""0.187242568517389"",""0.18676583358859"",""0.185959506343641"",""0.184120398764086"",""0.18302211990619"",""0.181224651836288"",""0.179663666460597"",""0.17801793285225"",""0.177078634287622"",""0.175858401508391"",""0.174570110772684"",""0.173274176963653"",""0.171635316312212"",""0.171613134651716"",""0.171534869983998"","""","""","
"Lithuania,""LTU"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.779705706364723"",""0.76793298671351"",""0.708202903686593"",""0.789727045423358"",""0.795754568855677"",""0.805004115926187"",""0.814237950757481"",""0.837911627988802"",""0.82239474033129"",""0.469918042375025"",""0.476029075240186"",""0.44653144620848"",""0.478639058948942"",""0.573810062699246"",""0.574572564557607"",""0.568069634022778"",""0.58204050926903"",""0.64930589367533"",""0.68686028588937"",""0.721802177262092"",""0.756583582487692"",""0.77442219246175"",""0.801468574704326"",""0.747665160022169"",""0.747080691896852"",""0.74377661174875"",""0.754941116377653"",""0.791621885397888"",""0.804827390035726"",""0.813684756603289"","""","""","
"Luxembourg,""LUX"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.142104056841623"",""0.14042239963762"",""0.138958928671485"",""0.137280517237562"",""0.135343105687685"",""0.128988429737853"",""0.126947318978413"",""0.127085186658972"",""0.126880180087998"",""0.124090216017823"",""0.122200677380349"",""0.1198424993296"",""0.117827425011206"",""0.11493300942285"",""0.112543342938134"",""0.110252034746947"",""0.106286103083431"",""0.104031955139385"",""0.102169586314664"",""0.0999337097843391"",""0.0985535017186982"",""0.0976027397260274"","""","""","
"Latvia,""LVA"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.645670146706355"",""0.658138564110967"",""0.678371685797277"",""0.403210229467666"",""0.431381454341529"",""0.443512570231387"",""0.439415622864384"",""0.412887442783506"",""0.409706236404722"",""0.409897440066405"",""0.421180578251066"",""0.418277457380062"",""0.445844280599985"",""0.487761518564194"",""0.543194805885617"",""0.539920239055594"",""0.537357359177926"",""0.545369055629044"",""0.559222523366491"",""0.562215342070166"",""0.579063558861712"",""0.600204606172866"",""0.606385251747684"",""0.621887842745004"",""0.657298127057565"",""0.664178827832491"",""0.671968384795561"",""0.689196800956411"",""0.70193938379825"",""0.722741962016248"","""","""","
"Macao SAR, China,""MAC"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"St. Martin (French part),""MAF"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Morocco,""MAR"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.54545245363799"",""0.531247810819672"",""0.522524088360473"",""0.513636119014548"",""0.50814982648178"",""0.502238162501268"",""0.489023374254195"",""0.483089220298829"",""0.470525540731312"",""0.463260272073098"",""0.453139252294719"",""0.443430494213266"",""0.436339546032215"",""0.425975437901271"",""0.420944484446901"",""0.411961445589889"",""0.40919514774746"",""0.40996026790138"",""0.391492733516103"",""0.382652205631705"",""0.380537463393682"",""0.374371618900585"",""0.36749471435683"",""0.359073323148436"",""0.352718730273462"",""0.348617442894342"",""0.350774175271537"",""0.344595138653802"",""0.350213830452279"",""0.354363514371156"",""0.348846288048587"",""0.351722922649775"",""0.348706853242464"",""0.348223660500098"",""0.335387943207591"",""0.336900206240261"",""0.327771702118449"",""0.325023635547504"",""0.31295031191578"",""0.307027827395518"",""0.293396873159464"",""0.286739897392711"",""0.305280252666187"",""0.273364826337586"",""0.266890975135238"",""0.261537775959813"",""0.25822350616421"",""0.254528276789196"",""0.250901315758881"",""0.238082000340984"",""0.237170902882378"",""0.241273663490971"",""0.240448282216231"",""0.221938979525676"",""0.216182266105021"",""0.234168062769004"",""0.236960480453297"",""0.21855594727951"",""0.190031028738989"",""0.207801994572072"",""0.202607662021938"","""","""","
"Monaco,""MCO"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Moldova,""MDA"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.583407631549851"",""0.586254549439512"",""0.592737865975195"",""0.600365704997968"",""0.606319086700915"",""0.608565620707986"",""0.612559096792173"",""0.618298777529139"",""0.624686289178806"",""0.63362387278176"",""0.633032044885853"",""0.635506086736075"",""0.635354070047096"",""0.634478891375345"",""0.63173233154007"",""0.633893690252823"",""0.634752876866656"",""0.634158786798748"",""0.63339475131308"",""0.633062059307882"",""0.634193888524517"",""0.635063181093022"",""0.60465775426331"",""0.611076672668124"",""0.620008804267715"",""0.630809719405819"",""0.621194642588679"",""0.634293512857778"",""0.645053564719767"",""0.659139405094905"","""","""","
"Madagascar,""MDG"",""Arable land (hectares per person)"",""AG.LND.ARBL.HA.PC"","""",""0.369748680381365"",""0.363083945195286"",""0.356475231262167"",""0.349909698431126"",""0.343398692109425"",""0.336901059402226"",""0.330353376465625"",""0.323736693305572"",""0.317813492779587"",""0.310252598327859"",""0.302611360615234"",""0.296408073078063"",""0.288915548609353"",""0.283504862228516"",""0.297376237540408"",""0.287736431919913"",""0.2981034373779"",""0.296176281279325"",""0.289912127864133"",""0.283857176479371"",""0.278039948692941"",""0.271354948109965"",""0.266938039984854"",""0.261607144551028"",""0.257337867917892"",""0.25216207731686"",""0.246085721941132"",""0.240925389065503"",""0.234901836169578"",""0.22890301093298"",""0.2245766933491"",""0.220226941486652"",""0.222732544296895"",""0.215836103292014"",""0.209097349813665"",""0.202549978508749"",""0.196225660321338"",""0.190152288377879"",""0.184350721526475"",""0.178830964717206"",""0.176544532759933"",""0.171392709267884"",""0.166438072906646"",""0.161636980437104"",""0.159640948350247"",""0.155036364037579"",""0.150564934691456"",""0.146244449840323"",""0.142065015391324"",""0.13805129461513"",""0.134239251396021"",""0.130626519621845"",""0.127182919944329"",""0.123885157467946"",""0.120719915631265"",""0.117638104487811"",""0.114637084592462"",""0.111746239487612"",""0.108959626608435"",""0.106288084570736"",""0.103750034626574"","""","""","
